geo_id_blk,region,id,hra,hra_id,svc,svcid
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Central/Military Rd,10100,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
5.3033E+14,South,4,Fed Way-Dash Point/Woodmont,10200,KC-Sea,1102
